cluster_id,left_key,right_key,method,similarity,threshold,left_sha256,right_sha256
dedup-0134,bangdream_020_event_216_story_01,bangdream_020_school_winter,embedding_cosine,0.9992235898971558,0.992,9297e1126bafd6aad3f5222cc7177aee4d3bb953274ebb4566a89547fe713340,f15ca4d6aeae4ffb59ea6e6047f3bf4a369ca1b2e4009fe3278ecde2269d2c74
dedup-0135,bangdream_020_event_278_story_01,bangdream_020_live_event_278_ur,embedding_cosine,0.999999463558197,0.992,94ea979ce33b455bb6135d8fb76b2161d0759e20d77453226b3d7da1e3481076,88da57d7495378fd6c3f0e2fb21fe526dc1d2d8d06de2629e06f636ea3bdf145
dedup-0136,bangdream_020_story_01,bangdream_020_story_01-2023,embedding_cosine,0.9940327405929565,0.992,8316e44a99621f396913a5c4d34a5a422a7a3fd76c4a19be8db7da4fb27ae281,a36f98c68973a9a3bd76805dd762d71cfad862bcad5be0386d3a3ce02a9bd5ec
dedup-0137,bangdream_021_casual_winter,bangdream_021_event_105_story_01,embedding_cosine,0.9999605417251587,0.992,653ad28ebe8ea70f9e9fb6b9150d09fc019b77e9e707833c7db9637f37b76385,b008a67a8c5bfcac30151d788889483fc4704f453bf28f283b2f8e32f5cd4760
dedup-0138,bangdream_021_event_105_story_02,bangdream_021_school_winter_s2,embedding_cosine,0.9998082518577576,0.992,42eea7a6d5f614049250be1a2a0f579fdc695c9110e20ed4dbde16e7d84948c2,ee48adebd54ec68b6dd2bdefd4af6dd11bf4d6b53923d7bc55cf5f70d4cc9e1a
dedup-0139,bangdream_021_event_216_story_01,bangdream_021_live_event_216_ssr,embedding_cosine,0.9988124370574951,0.992,646a62e664e3d6dabd51321a57f8938319da5c1c56fe78fbd306c3a7b4113199,4c72ec85a2d68f02314429dab69712e45beac76b6a195cacebbc6948a6f41f59
dedup-0140,bangdream_021_event_52_story_01,bangdream_021_swimsuit-2023,embedding_cosine,0.9941537380218506,0.992,860cd53d93cfe04c0cbb36d3ef10422f0b56e546209202b091b590dfdf76e809,6b1eb9f0c78971b5f7848fcc1129aca00c79d883b3bd69428f12d33fc79351ff
dedup-0141,bangdream_021_event_89_story_01,bangdream_021_live_r_2019,embedding_cosine,0.9999503493309021,0.992,395b87f02bce77a17007498aa869bcb67df4d458ca3778d052f5d53512f1a9a1,41ca3795dfceb750bb43b0266d0260a2bd3389b52990d650b5553fa5d4a65578
dedup-0142,bangdream_022_casual_winter,bangdream_022_event_105_story_01,embedding_cosine,0.9999655485153198,0.992,d800f9a93c26d34a686d15cfc079d1de552919b1254d7e8f898c12a0b9c91fd7,b55afd49abdd51887de1c83b2d3ef0df85efa8262259c9b17d49a7ea6724a5fa
dedup-0143,bangdream_022_event_216_story_01,bangdream_022_live_event_215_ssr,embedding_cosine,0.9996340274810791,0.992,f95010660eca66cc2860c79040f9b535069beba6f27d9f32f3c4d2727efbbe75,d996c3a90249f6933cd780cd6caa2c9b4224c36b53e45305f21c2d8b3a716570
dedup-0144,bangdream_022_event_227_story_01,bangdream_022_live_event_227_ur,embedding_cosine,0.9994808435440063,0.992,df7b2af86e12711d822e9f4653ab0cb29a8cf8e3f1e1b6dee7dd201cf61a1965,8bd79093c68af8b8a40772c1919d94ae36f2cd87380496086c276dc7b9cece04
dedup-0145,bangdream_022_event_52_story_01,bangdream_022_swimsuit-2023,embedding_cosine,0.9935200214385986,0.992,98420984c5b5b118a21deb9f3e7662a715fb3916e1d80ef476301c6182ac2dcd,31f872c26b932aeebad35531577e43df7833ae423308b9cb68bb273828194e2b
dedup-0146,bangdream_022_school_winter,bangdream_022_school_winter_v3,embedding_cosine,0.9984979629516602,0.992,1ef5d11913a235525091f0bc7593e7ed479bc0467904e6d31e07dc81d0baf09d,5a4448ae2910268e86179c4641df7d0293f46193f92e3b991b78561672ab4432
dedup-0147,bangdream_023_2019_furisode,bangdream_023_2024_furisode,embedding_cosine,0.9958868026733398,0.992,ae506304e19de1dd2b110bd814aae83ccb34e0b165a5a0161f070128238ccdcf,7a1d0e0bbd08c6bb9cac73a7678ba6dc624be840d24dd0ea84c08fa669d87d8b
dedup-0148,bangdream_023_casual_winter,bangdream_023_event_105_story_01,embedding_cosine,0.9999718070030212,0.992,0a51934ad03c2c64cd8b238ee794ab71d903a9ebc39f4b6081c7fba1d16312c5,34f8e6d2471ffac11ca0a6e9863a39e414c641a8f953c5d06648edbb1fc33440
dedup-0148,bangdream_023_casual_winter,bangdream_023_event_93_story_01,embedding_cosine,0.9999371767044067,0.992,0a51934ad03c2c64cd8b238ee794ab71d903a9ebc39f4b6081c7fba1d16312c5,f295fa71e045ec30f4b33bd991afbd52f20c148a25c45ec6ce3a261785dc62d4
dedup-0148,bangdream_023_event_105_story_01,bangdream_023_event_93_story_01,embedding_cosine,0.9999237060546875,0.992,34f8e6d2471ffac11ca0a6e9863a39e414c641a8f953c5d06648edbb1fc33440,f295fa71e045ec30f4b33bd991afbd52f20c148a25c45ec6ce3a261785dc62d4
dedup-0149,bangdream_023_event_156_story_01,bangdream_023_school_winter_s2,embedding_cosine,0.9994971752166748,0.992,cca3e2d60aacd6cb7a28484273fb5096063fc8bfc44c32d1b370e27ebb3a53c5,7d1d629bf9337b97b019e6542f07ed557b5501133cd8e8623e76d8558bdbded6
dedup-0150,bangdream_023_event_216_story_01,bangdream_023_live_event_215_ssr,embedding_cosine,0.9989181756973267,0.992,d925ea3deb62756bc3953956e858e5b989dfb5bc5d3c15c9c2fad2a7a535653b,c26e20ba6e6d05ec3f323999006c5839eff81a91915f3159d53ea7f84be5c70a
dedup-0151,bangdream_023_event_81_story_01,bangdream_023_school_summer_s2,embedding_cosine,0.9993736743927002,0.992,a78f9947c0a333a8fd78722229cf361f481e4f32c7599b83176d25a9992fbc82,333ef23fc975fc684b2cae95a5fc21a4c41551fbd97dc493da5a60273ca778a5
dedup-0151,bangdream_023_event_81_story_01,bangdream_023_school_summer_v3,embedding_cosine,0.9999309778213501,0.992,a78f9947c0a333a8fd78722229cf361f481e4f32c7599b83176d25a9992fbc82,321f097e166484243b18d4b4da1fbe9e6e74224a958162308b5c988aa58932c5
dedup-0152,bangdream_023_event_89_story_01,bangdream_023_live_r_2019,embedding_cosine,0.9994124174118042,0.992,f3c44a6c729f901d7671a6a8196a5a48f2643c328404572becfdbfc74ef2ca2c,c4f10be54778dc66ec63f2d02ba8ebdbda6e76676b426623cba31211d6ee4a55
dedup-0151,bangdream_023_school_summer_s2,bangdream_023_school_summer_v3,embedding_cosine,0.9994479417800903,0.992,333ef23fc975fc684b2cae95a5fc21a4c41551fbd97dc493da5a60273ca778a5,321f097e166484243b18d4b4da1fbe9e6e74224a958162308b5c988aa58932c5
dedup-0153,bangdream_023_store,bangdream_023_store-2023,embedding_cosine,0.9951050281524658,0.992,243a7c46d25993c6de7362a48c47e7a5bd7923db0df370a8be46517cbb772b90,d6dc2723f5b72eb5fb11270091bde22af2f664b54548c3c1cbd80d23b2328d0d
dedup-0154,bangdream_024_casual_winter,bangdream_024_event_105_story_01,embedding_cosine,0.9998162388801575,0.992,02b9398b9794dda811411474eb93462367b033406f7a2b82afef1aefd2cb2b42,23847adaba926283265b23b9a79bafc565f464c74d70a1dc42954b0676707de1
dedup-0154,bangdream_024_casual_winter,bangdream_024_event_97_story_01,embedding_cosine,0.9982667565345764,0.992,02b9398b9794dda811411474eb93462367b033406f7a2b82afef1aefd2cb2b42,0170dfa8aca3c9093724052a12bea81113b5cc10e7185e9978bdd18ca0d7a3b3
dedup-0154,bangdream_024_event_105_story_01,bangdream_024_event_97_story_01,embedding_cosine,0.9981579184532166,0.992,23847adaba926283265b23b9a79bafc565f464c74d70a1dc42954b0676707de1,0170dfa8aca3c9093724052a12bea81113b5cc10e7185e9978bdd18ca0d7a3b3
dedup-0155,bangdream_024_event_156_story_01,bangdream_024_live_event_156_sr,embedding_cosine,0.9999603033065796,0.992,e870fe4feab06c47e01cd18b1f8d0002e44af1214369347a7e92d9e47ebc6d6c,dc6155d7131d877a7b3cc7076b30b981c770932cb5d0ab6589fef130ffc21840
dedup-0156,bangdream_024_event_216_story_01,bangdream_024_school_winter_s2,embedding_cosine,0.9986957907676697,0.992,2378e74816f9d105424404522b2008f117019f5732cb6ccc0c80bf4d1b6fbce7,c23bc59a322b3aaf97ab656df14c5f3335b3ef18514b25685aebb1dbf7323b90
dedup-0157,bangdream_024_event_236_story_01,bangdream_024_live_event_236_ur,embedding_cosine,0.9996984601020813,0.992,532db369f6ad49cc5ac7b96651fa702b5850f056c086df66a9dbf0d71c75da97,5acb6ddcef6c85731d1949bdfd0e01da1956711a837ab4d7db629f0948d9d0cb
dedup-0158,bangdream_024_event_89_story_01,bangdream_024_live_r_2019,embedding_cosine,0.9995944499969482,0.992,f5727f93263128b303dc35e62772183b04b78afc6a699877731406dd803cea84,40a7aa9135225c031035419dade13b16039a2c755e33b48e011f635fbe0495ef
dedup-0159,bangdream_025_casual_winter,bangdream_025_event_105_story_01,embedding_cosine,0.9995687007904053,0.992,30be263da8668db95d223918c10431b01cad9de4ba48d1b0fd6e0ac0200fd990,9db03274be68bf44e68c70fce825ba5a0bb80acdfccb8c6393db2b32a8e185d7
dedup-0160,bangdream_025_event_216_story_01,bangdream_025_live_event_216_ssr,embedding_cosine,0.9989281892776489,0.992,39000f74fb7577d2f407c5725d4cc27a45335816e549ab1a389d53bf5f3de174,8b37b600aa564af0345197fe51d9bddb422d2a086fda8eae872da50cc79d09f3
dedup-0161,bangdream_025_event_89_story_01,bangdream_025_live_r_2019,embedding_cosine,0.9995019435882568,0.992,c25a85c474ea0b1ced9ac519d2073ac51e83d517ddd5d2850cbd1a03e76e39a6,de9042ee5f66caa906cc83c8757debc9e5d9b568d1e71d671d25a4dc6e6855dd
dedup-0162,bangdream_025_fantasy,bangdream_025_nfo01,embedding_cosine,0.9924198389053345,0.992,78e3baf2d7f6998f22d43014abe3a3c4b31c8a71da48e893544f566fa650d802,3fd6a82a1fa5dd007213cd723162bfbfde4c2f2e3fdeef553169e61cccc3c146
dedup-0163,bangdream_025_school_winter,bangdream_025_school_winter_v3,embedding_cosine,0.9993246793746948,0.992,97bf042c06e405b0ba4eea0fbf638e51d898078b031820cb3f8c06be5ee91345,94d680442aee87d0094e7cb3d08283a5e2d4c24fa255fbcc9b81fa27f0263abe
dedup-0164,bangdream_026_event_132_story_01,bangdream_026_pajamas-2023,embedding_cosine,0.9948112368583679,0.992,4dfd55c9ee886c554b079bb9139331572aaa2f95bb34c7faa89090623a6b3aae,408db9b024b734426ce0ad251e37ff12424e41fce85620681e747d68b7896031
dedup-0165,bangdream_026_event_194_story_01,bangdream_026_swim_swit,embedding_cosine,0.9952523708343506,0.992,069df12860ebabf6e7145d7af0cef0edd18e565c466c7b73f3e8bf08afeebd90,e8ca25556557168cc20b3e9015704c53b5e1cb0a3041a70ca83ed3973f75e090
dedup-0166,bangdream_026_event_203_story_01,bangdream_026_live_event_203_ssr,embedding_cosine,0.9994275569915771,0.992,b0974b690ba200e02b4b148f2ac1ec92812fa2137e7055bfa50181891e297667,3f161461ceb785d067bc1dcece734f367245da1e8634197e4f35b87d9a8d4b50
dedup-0167,bangdream_026_event_272_story_01,bangdream_026_live_event_272_r,embedding_cosine,0.9989928603172302,0.992,ee3113fef4adcca9ccfd25db2fc3d049fe35bb69f018e50055ef6d4d8142f052,6a007347312c86c20a09be1d2e8a9373d0b615af50fdedda42ecbb7bf1fe436b
dedup-0168,bangdream_026_school_summer,bangdream_026_school_summer-2023,embedding_cosine,0.9968686699867249,0.992,c8d50904deabae38a8a36fa16efae2677139f128c781e48eb58293de73834469,59b36862d080f06879c445d9e8debbef852e1659d15c16b017b0b7e8d55fdf36
dedup-0169,bangdream_026_school_winter,bangdream_026_school_winter-2023,embedding_cosine,0.9960894584655762,0.992,229546567649aa9a0fb1164fb248898eb3804b99ed8e9d9bfb08909c71f77db6,8a693d4cb7e75c234be865c9be1952dad29ddafd2632bf05551d2547d8666308
dedup-0170,bangdream_027_2022_furisode,bangdream_027_2024_furisode,embedding_cosine,0.9950733780860901,0.992,93fcc8c9e68bb5338d6af5d43e9838efd28d39a8e4f9d184d436a36de97ffc13,d9a10121428e07f63eb4e92e2d30a6c513dabd95270196b47dd1a4689bfdb50e
dedup-0171,bangdream_027_event_194_story_01,bangdream_027_swim_swit,embedding_cosine,0.9942808747291565,0.992,9880266a80d193801ae2fb32ac4ee9cf24a75c7328169db13f4294aab30e22f0,83410ea7181641638b62c98eb1cfadc4ae5521e3745a343e74532587eebceb6a
dedup-0172,bangdream_027_event_203_story_01,bangdream_027_live_event_203_sr,embedding_cosine,0.9983120560646057,0.992,b27b77dfdc6a86d4275053322295238b8bca63cc13f5c0279f7f5f7a2bdcc3d3,c1fb41877b6e6b30585bb397cab7a3164afe3649eb3ae3e54bbbb3225c31002d
dedup-0173,bangdream_027_event_227_story_01,bangdream_027_live_event_227_ur,embedding_cosine,0.9998953342437744,0.992,48ea42a01fdeb5fce3311a1495bab3ca782164bc5b6321f8ebe68dc8eb85c9b7,5dc0f2f51f60690b608742587667bb8859ea76b7fe44bceec7a60c0d88d62b55
dedup-0174,bangdream_027_event_272_story_01,bangdream_027_live_event_272_ur,embedding_cosine,0.9969786405563354,0.992,f3d0177b7ecfadc7bc402ba37f385fbca4b074922c3e7ed3765fcffcf73562cf,2b85b618dd252d6c6d7eae5c448c88b36637e24957d59a68f212034a43928b61
dedup-0175,bangdream_027_school_summer,bangdream_027_school_summer-2023,embedding_cosine,0.9949016571044922,0.992,aa11aa37b76bb948def34a57734a695e5d468672f8bf198edb4fb0f303527b61,003ad05d378ea9acfbef957e395f56895d8eab822aa57d96ab3abe1b668dd40e
dedup-0176,bangdream_027_school_winter,bangdream_027_school_winter-2023,embedding_cosine,0.9944775104522705,0.992,9b47b94c48c5b4f16ebb6d499a76dcc62ccd8a302fa19c9e9fa629746eb3c9a1,5b252786811fb052fb1610e1d9d534624d5dc922537b014945b67986238a8827
dedup-0177,bangdream_028_arbeit_2023,bangdream_028_event_157_story_01,embedding_cosine,0.993649959564209,0.992,9ea73e60d3f0ca34ae9268c17b93a7f143d0f79b7b22a711bf234ee61ee5766d,15d30463e2b4aef0b60ed947db68197816db28cdd146bc268fbd4db8725d005f
dedup-0178,bangdream_028_casual,bangdream_028_casual_v3,embedding_cosine,0.9985556602478027,0.992,ed8dd75488ade836b314e0dbd1a32fe16d3822f5e9e7b3a43c4670e79ef003c8,e9f825ad6b55a351454da08974ca07ce7778004662093baef7dffd24d9150b45
dedup-0179,bangdream_028_event_194_story_01,bangdream_028_swim_swit,embedding_cosine,0.99205482006073,0.992,fac7d683f7c785f25af3d82111fa6e765037daffc975ca1de04e4785748a3bcb,d9d5dfd3f8d3d0293e068b9ea2ce7fa3d64dfa5317a0f9618ad81c10b86855c5
dedup-0180,bangdream_028_event_203_story_01,bangdream_028_live_event_203_sr,embedding_cosine,0.9985713958740234,0.992,897f0e063ddf5c5ac5ff49bfb3e6873053660a575bcb5888dbe62909dea54388,d33b2cbdc026ddca2270c13985a3af469e2661bd6423dca8e17c9cb54dbdcbca
dedup-0181,bangdream_028_event_272_story_01,bangdream_028_live_event_272_ssr,embedding_cosine,0.9986501932144165,0.992,b7b868ea093b0b837ea4a847ca3c6113a012c7c9c37c337f5be5c25df2d8d5a0,f95434efd7f2f72cc05159d1bb1edfbf8288bca56adc425bee9a34bc965ee3c4
dedup-0182,bangdream_028_school_summer,bangdream_028_school_summer-2023,embedding_cosine,0.9945511817932129,0.992,bd7c462b6f4723a0bd7569de68434c904f54c51ada06f39c6e79398d8eb0def5,55015ce7072f69129ee89f2646991ba05d9172baf9259e6541dfbb651cfc2d0a
dedup-0183,bangdream_028_school_winter,bangdream_028_school_winter-2023,embedding_cosine,0.9954757690429688,0.992,844369d28a2ab1213f02b9dc6b0bdd559af023d0e0d454135cebc383e2818cb5,659b2195d873b9f954ba2d6e1a5dd9459f91417239c3868d1f32d7f40a7784ae
dedup-0184,bangdream_029_arbeit,bangdream_029_arbeit-2023,embedding_cosine,0.995121955871582,0.992,b56f17b0696b1af21a8d05b6ffc68d0a97ffbfc29240eac754ef1b6f7b1843ef,37c222f0dab4dfea0cf3e35f6086457143605060cbe0742a2e92b3e4de0ee2fb
dedup-0185,bangdream_029_event_203_story_01,bangdream_029_live_event_203_ssr,embedding_cosine,0.9999681711196899,0.992,1a0696836a18cccf90c725e7860012763ef89d876cb1f2f75ae90db6e9e2166a,698fc1c76b077a3ff79bfcc7b4d0a903c04505aeb692f8622cc25e8605237560
dedup-0186,bangdream_029_event_272_story_01,bangdream_029_live_event_272_ur,embedding_cosine,0.9968885779380798,0.992,0f149407b10196a2fe3c08ac6b5c4a5597316860f91cf28995cc943ec8dae178,c9aa837d740163b021a50c2d3ccf77b5ab331bdb99ba5986430612202df9f626
dedup-0187,bangdream_029_school_summer,bangdream_029_school_summer-2023,embedding_cosine,0.9943570494651794,0.992,1257f064c72864e21c140035969e5c0875fc74a788f91e9d5187944c5f475b63,f858e357aa65077b970a4125c7dd168d25b5217c52f6c91ebfa58b1ac7e632e1
dedup-0188,bangdream_029_school_winter,bangdream_029_school_winter-2023,embedding_cosine,0.9955841302871704,0.992,7e9ac42a2e3821205880ef4ece0646ddb94dd43cf769e931334686ef1152d2b2,3bfb70c3b2a6cbde477e4b2d49aab56432083f53dda18394b4d399740ba32e99
dedup-0189,bangdream_030_event_194_story_01,bangdream_030_swim_swit,embedding_cosine,0.9923484325408936,0.992,b027bda6d73a1628dddf535bf93f87cdf35eda84ed9fc3901e8517cd03ca8b64,a27667ad7cfe2ab12a796798f2fe4230542a782b15a14de8d1fb63fb2aff789b
dedup-0190,bangdream_030_event_203_story_01,bangdream_030_live_event_203_sr,embedding_cosine,0.9998460412025452,0.992,75e742b81c67405c25dd4effe7ee3aef94841c34dd90e379833e56c06fbb882c,e90b02f190f2481d149543511b0619e3bc9618b630d23b5041b628b4056a163f
dedup-0191,bangdream_030_event_227_story_01,bangdream_030_live_event_227_ssr,embedding_cosine,0.9992830753326416,0.992,f7b5b0a332768d00a1b0a55ebdab0558b54acb887d9f7d00e99a5f813aa1d932,8502414e92d66ea9832505173646eaedd69bc8d15e8ea2e25ec4d7def7107376
dedup-0192,bangdream_030_event_272_story_01,bangdream_030_live_event_272_sr,embedding_cosine,0.9978617429733276,0.992,ea1e4932b16f6a74c5b50f7ea9566271b749eb5a25d3c824c192800e0f2d0ca4,afa210ac1b74b27779dac24ff98781bdbe8c0da3a0f68452985f857eab8e75f3
dedup-0193,bangdream_030_school_summer,bangdream_030_school_summer-2023,embedding_cosine,0.9944807291030884,0.992,66c1849dd1eb9e49abe15ebcbc62aab11bd37b52489e77faefee6ba61abfcc74,244c5cef9197c91aa7537f2315b3167284138de090f1e4bb97432b58219bb942
dedup-0194,bangdream_030_school_winter,bangdream_030_school_winter-2023,embedding_cosine,0.9942058324813843,0.992,f5e40b2bc9cf226c55b262508ccdfc86fdc19a74bf121d7177bbe978f4e175bd,1356626f1cf7b8ecf6401e4bff5154594c215579d91739953842b61641f25bc1
dedup-0195,bangdream_031_event_308_story_01,bangdream_031_live_event_308_r,embedding_cosine,0.9976901412010193,0.992,d033a3a1d4b1427285cdccc98bb2da4bc424ce22643959dd0d1347465e3e5df9,008af845b598954b2b4859f3f54d5c948a3ff5e59ee69b9404e6a922de4a4879
dedup-0196,bangdream_032_event_128_story_01,bangdream_032_live_event_128_ssr,embedding_cosine,0.997583270072937,0.992,eb26def51c657b32cd9abe5e3253644b490867be154bb06114ea1d5f421e7dcb,af9c9d2f6fe6d7e994c770979f991edf05f7a14f3237f97a6fd0bb57d6296674
dedup-0197,bangdream_032_event_187_story_01,bangdream_032_live_default,embedding_cosine,0.9997137784957886,0.992,940084ab36fc0e03de08f7dc809ec7d5e3dda4f50e10e8830c1f069118745b45,ca1de4595c0f6ab61c60c5a4d1388f8d819fe17804d22d3e40f85af184436d1b
dedup-0198,bangdream_032_event_216_story_01,bangdream_032_school_winter,embedding_cosine,0.998199999332428,0.992,2b63b0b6100b2bb7619155619eeed6eb8bcea71fa260a2add90f01ec25e2a0a4,400022b80577177955574ff6ceb5fa35a8305e8a5ba8f1924a3a65908ef5c35f
dedup-0199,bangdream_032_event_308_story_01,bangdream_032_live_event_308_ur,embedding_cosine,0.9998375177383423,0.992,491fe3e2b648a6208f156e4f7c0a41e9fb279b0e4da6c1e8c36ee8729c38a9dd,ab9ceff6b6c9cd3cf20834a7c74a3d9544e227226a4079f193f3275a979b2b1d
dedup-0200,bangdream_033_event_236_story_01,bangdream_033_live_event_236_ssr,embedding_cosine,0.9998512268066406,0.992,bfc50e6b17b25cdab1faaa4fee6c775288bfa0e223467dbb8f4c1e0ffa6b29c2,c7670e8a9a08e35644ed7d9d57ab7c7d80334097be84751271e43978ad508334
dedup-0201,bangdream_033_event_308_story_01,bangdream_033_live_event_308_sr,embedding_cosine,0.9995030164718628,0.992,83a29322aeb045fc2c1c1e2b9e1a7e6f31e227dadd003957e9de14ec68c1b0f1,062ee437a7a23c44a53f0de53ef619b3dfb7fdf8567c7fa7812469fa0ec1a7b4
dedup-0202,bangdream_033_school_winter,bangdream_033_school_winter-2023,embedding_cosine,0.9958633184432983,0.992,3ff7158654d1f0ded12b2b4a268abd7a75e054d874843cf1bcf1b7f5d5d21273,b05eaf64559d54b115b8c6f92957b108bc28f4979bbb2eccedffcadeb4a1e95a
dedup-0203,bangdream_034_event_308_story_01,bangdream_034_live_event_308_ur,embedding_cosine,0.998059093952179,0.992,61618d1ef02dff10371505a111c46f3679993566fdefd79314e2bf5879b474c9,1b83eb1b46182e0cbad04e8a04e42d960317947f7cc61b2b7faceb1bdfdc7ea3
dedup-0204,bangdream_034_school_winter,bangdream_034_school_winter-2023,embedding_cosine,0.9966475963592529,0.992,77d47ac86cc1dad228856a27c12d3cd297d14aff4a808404d9712334184b9858,8ec9aabac5c43c3cf5caf5d412fd1e87cf13a57e98a34630beaa727ec71e70cb
dedup-0205,bangdream_035_event_308_story_01,bangdream_035_live_event_308_ssr,embedding_cosine,0.9990388751029968,0.992,ddd61d2587e4b1e51985d1f284d5ccdd738d3821d3a3237e7b43a19264e5ddf4,7abc5aa5a0dfea2599cf1016b3e171caf2b67de9421dadac56ed9fb26e1d8846
dedup-0206,bangdream_035_school_winter,bangdream_035_school_winter-2023,embedding_cosine,0.9959515333175659,0.992,6046ed0bf55bc0d725f19f2ec8709cdc0d9cfb85a9d5c7c5ff3115fa1369ba3c,006f798bcbdbdbac943e4d8e670d0df88dd81e92bb2d4e74ee433406b01798ae
dedup-0207,bangdream_038_birthday_2024_ssr,bangdream_038_live_event_287_ssr,embedding_cosine,0.9976218938827515,0.992,94ed42b89c25bcabc26f465bc1372fb62bfa92b3b9502af501b5049bf21fde08,ec04c978ac771707d1fe4f764a77f2c16327f32c90df3d51aaf049cf9a31f41b
