evidence_id,resource_key,evidence_type,evidence_path,evidence_sha256,evidence_created_at,evidence_created_by,evidence_used_for,evidence_summary,is_committed_to_repo,external_artifact_url
raw-gist-candidate-31,bangdream_001_event_128_story_01,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:31,True,
raw-gist-candidate-32,bangdream_001_event_147_story_01,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:32,True,
raw-gist-candidate-33,bangdream_001_event_160_story_01,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:33,True,
raw-gist-candidate-34,bangdream_001_event_216_story_01,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:34,True,
raw-gist-candidate-35,bangdream_001_event_312_story_02,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:35,True,
raw-gist-candidate-36,bangdream_001_event_44_story_01,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:36,True,
raw-gist-candidate-37,bangdream_001_event_65_story_01,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:37,True,
raw-gist-candidate-38,bangdream_001_event_80_story_01,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:38,True,
raw-gist-candidate-39,bangdream_001_garupa_t,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:39,True,
raw-gist-candidate-40,bangdream_001_girlparty2019,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:40,True,
raw-gist-candidate-41,bangdream_001_gym_clothes,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:41,True,
