resource_key,model_key,character_code,character_name,variant,resource_type,runtime,manifest_path,render_status,complete_person_decision,complete_person_reason,canvas_width,canvas_height,model_width,model_height,nonblank_pixels,nonblank_ratio,bounds_min_x,bounds_min_y,bounds_max_x,bounds_max_y,bounds_width,bounds_height,slot_x,slot_y,slot_width,slot_height,bounds_inside_ratio,fill_width_ratio,fill_height_ratio,left_overflow,right_overflow,top_overflow,bottom_overflow,issue_level,texture_count,texture_pixels,render_canvas_sha256,screenshot_path,error_stage,error_message,audited_at,duration_ms
bangdream_027_casual-2023,027_casual-2023,027,桐谷 透子,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/027_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,63659,0.27823,0,44,439,436,440,393,52,34,344,430,0.779829,1.27907,0.913953,52,43,0,0,good,2,2097152,407ebda27b9693822ff932614c0fe9d38195f9ea47e3fc3a261394061b21e4ab,.cache/deskpet-audit/render-screenshots/bangdream_027_casual-2023.png,,,2026-06-14T19:20:43.493Z,1262
bangdream_027_dream_festival_3_ur,027_dream_festival_3_ur,027,桐谷 透子,dream_festival_3_ur,半身 / 梦祭立绘,cubism2,src/vendor/deskpet/bangdream-models/027_dream_festival_3_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,76083,0.332531,0,29,439,436,440,408,52,34,344,430,0.770321,1.27907,0.948837,52,43,5,0,good,2,2097152,5a367ab016c08469ba57695a22910da62e9460f95b7354016c379a0cc15510ed,.cache/deskpet-audit/render-screenshots/bangdream_027_dream_festival_3_ur.png,,,2026-06-14T19:20:44.755Z,1536
bangdream_027_live_event_227_ur,027_live_event_227_ur,027,桐谷 透子,live_event_227_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/027_live_event_227_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65811,0.287635,0,18,439,436,440,419,52,34,344,430,0.750098,1.27907,0.974419,52,43,16,0,good,3,3145728,f079b1d9d88d8f4509f75fe097a0aff7b8603d2140af8627b6f160a3705a2307,.cache/deskpet-audit/render-screenshots/bangdream_027_live_event_227_ur.png,,,2026-06-14T19:20:46.291Z,1632
bangdream_027_live_event_315_ur,027_live_event_315_ur,027,桐谷 透子,live_event_315_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/027_live_event_315_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,71091,0.310712,0,35,439,436,440,402,52,34,344,430,0.779873,1.27907,0.934884,52,43,0,0,good,2,2097152,14f2d6c31fb860f6b60f8c261b0a450e0f554ee4f8f02fbfe7bd69edda91183f,.cache/deskpet-audit/render-screenshots/bangdream_027_live_event_315_ur.png,,,2026-06-14T19:20:47.923Z,1918
bangdream_028_casual-2023,028_casual-2023,028,广町 七深,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/028_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65768,0.287448,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,a193f5a8f24d676de8537a8df6f758bcdf3575cc60fcc0ffae81e73c1cb10843,.cache/deskpet-audit/render-screenshots/bangdream_028_casual-2023.png,,,2026-06-14T19:20:49.841Z,1246
bangdream_028_dream_festival_3_ur,028_dream_festival_3_ur,028,广町 七深,dream_festival_3_ur,半身 / 梦祭立绘,cubism2,src/vendor/deskpet/bangdream-models/028_dream_festival_3_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,63296,0.276643,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,376d0a6a204ab4261b9e38957d782e6b95e27605d94bd3b698817eaf15d22751,.cache/deskpet-audit/render-screenshots/bangdream_028_dream_festival_3_ur.png,,,2026-06-14T19:20:51.088Z,1837
bangdream_028_kirameki_festival,028_kirameki_festival,028,广町 七深,kirameki_festival,半身 / 辉彩祭立绘,cubism2,src/vendor/deskpet/bangdream-models/028_kirameki_festival/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65916,0.288094,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,f04042156a5a68e2d6e2256e36279bfcbb859bd919ac0ba5f48ae2f18191141b,.cache/deskpet-audit/render-screenshots/bangdream_028_kirameki_festival.png,,,2026-06-14T19:20:52.925Z,1532
bangdream_028_live_event_317_ur,028_live_event_317_ur,028,广町 七深,live_event_317_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/028_live_event_317_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,66157,0.289148,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,8253087778a3c388c47c06566b6b70029d8e9ffb7a210351ff574717d249f052,.cache/deskpet-audit/render-screenshots/bangdream_028_live_event_317_ur.png,,,2026-06-14T19:20:54.457Z,1667
bangdream_029_casual_summer,029_casual_summer,029,二叶 筑紫,casual_summer,半身 / 夏装立绘,cubism2,src/vendor/deskpet/bangdream-models/029_casual_summer/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,53587,0.234209,0,83,439,436,440,354,52,34,344,430,0.77961,1.27907,0.823256,52,43,0,0,good,2,2097152,0f6faff2d2ae7fb5c4b7b5191a6442adf272227ea4b111f5acaf5c2a15cbba47,.cache/deskpet-audit/render-screenshots/bangdream_029_casual_summer.png,,,2026-06-14T19:20:56.124Z,1146
bangdream_029_casual-2023,029_casual-2023,029,二叶 筑紫,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/029_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,55089,0.240774,0,83,439,436,440,354,52,34,344,430,0.77961,1.27907,0.823256,52,43,0,0,good,2,2097152,df08f94df9c3a7c374475fefd2c04a8da71057275c1a5eb4e851cc531e4c8e89,.cache/deskpet-audit/render-screenshots/bangdream_029_casual-2023.png,,,2026-06-14T19:20:57.270Z,1301
bangdream_029_live_event_272_ur,029_live_event_272_ur,029,二叶 筑紫,live_event_272_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/029_live_event_272_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,70080,0.306294,0,78,439,436,440,359,52,34,344,430,0.77964,1.27907,0.834884,52,43,0,0,good,2,2097152,fc14ebbae00bfe9595032031f6aae8c8edb9c6bbc1a6943cf57a956720f27a92,.cache/deskpet-audit/render-screenshots/bangdream_029_live_event_272_ur.png,,,2026-06-14T19:20:58.572Z,2256
bangdream_029_live_event_325_ur,029_live_event_325_ur,029,二叶 筑紫,live_event_325_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/029_live_event_325_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,68493,0.299358,0,83,439,436,440,354,52,34,344,430,0.77961,1.27907,0.823256,52,43,0,0,good,2,2097152,7184eca56d142e692be9f9649c67ee14479f29a26da68cb07d459a04a5ff07a0,.cache/deskpet-audit/render-screenshots/bangdream_029_live_event_325_ur.png,,,2026-06-14T19:21:00.828Z,1529
bangdream_030_casual-2023,030_casual-2023,030,八潮 瑠唯,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/030_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62402,0.272736,0,29,439,436,440,408,52,34,344,430,0.770321,1.27907,0.948837,52,43,5,0,good,2,2097152,975a726ae00ca61f80c94cde2d93e358ff515a3a3b97da64629cad7acef4ac49,.cache/deskpet-audit/render-screenshots/bangdream_030_casual-2023.png,,,2026-06-14T19:21:02.356Z,1214
bangdream_030_dream_festival_4_ur,030_dream_festival_4_ur,030,八潮 瑠唯,dream_festival_4_ur,半身 / 梦祭立绘,cubism2,src/vendor/deskpet/bangdream-models/030_dream_festival_4_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,79739,0.34851,0,28,439,436,440,409,52,34,344,430,0.768437,1.27907,0.951163,52,43,6,0,good,2,2097152,877acfee285d2a1a3ef239a5a2af72bad0274f649c37c5228eb302c2ca11d50d,.cache/deskpet-audit/render-screenshots/bangdream_030_dream_festival_4_ur.png,,,2026-06-14T19:21:03.570Z,1755
bangdream_030_kirameki_festival,030_kirameki_festival,030,八潮 瑠唯,kirameki_festival,半身 / 辉彩祭立绘,cubism2,src/vendor/deskpet/bangdream-models/030_kirameki_festival/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,67696,0.295874,0,29,439,436,440,408,52,34,344,430,0.770321,1.27907,0.948837,52,43,5,0,good,2,2097152,73073ad450c5b52a21458e1111569fef6bc03dbf0fa5b9acb706e2e75d70b52a,.cache/deskpet-audit/render-screenshots/bangdream_030_kirameki_festival.png,,,2026-06-14T19:21:05.325Z,1267
bangdream_030_live_event_251_ur,030_live_event_251_ur,030,八潮 瑠唯,live_event_251_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/030_live_event_251_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,72689,0.317697,0,25,439,436,440,412,52,34,344,430,0.762842,1.27907,0.95814,52,43,9,0,good,2,2097152,d4d10e312e935a6b14669315c6fc9b5aee015ef534d01062b15df3ba53175d67,.cache/deskpet-audit/render-screenshots/bangdream_030_live_event_251_ur.png,,,2026-06-14T19:21:06.592Z,2452
bangdream_031_casual,031_casual,031,和奏 瑞依,casual,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/031_casual/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62607,0.273632,0,23,439,436,440,414,52,34,344,430,0.759157,1.27907,0.962791,52,43,11,0,good,2,2097152,0366945f301e994dd5208dd0911cc1b22d8ea17e5f3c4f6c6eb1ed6c3fdd6f64,.cache/deskpet-audit/render-screenshots/bangdream_031_casual.png,,,2026-06-14T19:21:09.044Z,1277
bangdream_031_casual-2023,031_casual-2023,031,和奏 瑞依,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/031_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,63862,0.279117,0,23,439,436,440,414,52,34,344,430,0.759157,1.27907,0.962791,52,43,11,0,good,2,2097152,8e1b421dae91357cf30198eccfeea9b344622d4b2bfe80f1a96aa7959e175fa9,.cache/deskpet-audit/render-screenshots/bangdream_031_casual-2023.png,,,2026-06-14T19:21:10.321Z,1299
bangdream_031_dream_festival_5_ur,031_dream_festival_5_ur,031,和奏 瑞依,dream_festival_5_ur,半身 / 梦祭立绘,cubism2,src/vendor/deskpet/bangdream-models/031_dream_festival_5_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,72982,0.318977,0,23,439,436,440,414,52,34,344,430,0.759157,1.27907,0.962791,52,43,11,0,good,2,2097152,be64fcc5e6f9f5975e9637fa6c94a08fc8b39d7e655e33f9df8ca9c74256973f,.cache/deskpet-audit/render-screenshots/bangdream_031_dream_festival_5_ur.png,,,2026-06-14T19:21:11.620Z,1351
bangdream_031_live_event_304_ur,031_live_event_304_ur,031,和奏 瑞依,live_event_304_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/031_live_event_304_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,78753,0.3442,0,23,439,436,440,414,52,34,344,430,0.759157,1.27907,0.962791,52,43,11,0,good,2,2097152,41a33e30afacbee23fdfc54f04d4d5c3e419c31021c4665022a702fd40823a04,.cache/deskpet-audit/render-screenshots/bangdream_031_live_event_304_ur.png,,,2026-06-14T19:21:12.971Z,1419
bangdream_032_casual,032_casual,032,朝日 六花,casual,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/032_casual/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,61495,0.268772,0,69,439,436,440,368,52,34,344,430,0.779694,1.27907,0.855814,52,43,0,0,good,2,2097152,6c28bb27aaa6c451146ebdf2a89cc91e0c2b5e0c5ac8f3c04a5cace953fb87af,.cache/deskpet-audit/render-screenshots/bangdream_032_casual.png,,,2026-06-14T19:21:14.390Z,1197
bangdream_032_casual-2023,032_casual-2023,032,朝日 六花,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/032_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,61065,0.266892,0,69,439,436,440,368,52,34,344,430,0.779694,1.27907,0.855814,52,43,0,0,good,2,2097152,c0e2fd65f6a1c7bd7c78f411a46d6f60cf5c3b1890684f4aa4936eb5daffa27d,.cache/deskpet-audit/render-screenshots/bangdream_032_casual-2023.png,,,2026-06-14T19:21:15.587Z,1334
bangdream_032_live_event_296_ur,032_live_event_296_ur,032,朝日 六花,live_event_296_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/032_live_event_296_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,71584,0.312867,0,69,439,436,440,368,52,34,344,430,0.779694,1.27907,0.855814,52,43,0,0,good,2,2097152,ef1a9cb2fef0436aa7976c795f90d273bb7ccb2d27d6d7298eaa5b40f67d7df5,.cache/deskpet-audit/render-screenshots/bangdream_032_live_event_296_ur.png,,,2026-06-14T19:21:16.921Z,2071
bangdream_032_live_event_308_ur,032_live_event_308_ur,032,朝日 六花,live_event_308_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/032_live_event_308_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,79489,0.347417,0,41,439,436,440,396,52,34,344,430,0.779844,1.27907,0.92093,52,43,0,0,good,2,2097152,f80a07f5b7efab78308b7bc25fbe7e3c9498195f4567911214694f420b255bce,.cache/deskpet-audit/render-screenshots/bangdream_032_live_event_308_ur.png,,,2026-06-14T19:21:18.993Z,1580
bangdream_033_birthday_2022,033_birthday_2022,033,佐藤 益木,birthday_2022,半身 / 生日立绘,cubism2,src/vendor/deskpet/bangdream-models/033_birthday_2022/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,72836,0.318339,0,26,439,436,440,411,52,34,344,430,0.764698,1.27907,0.955814,52,43,8,0,good,2,2097152,678b5a236b0110fd43462bb1d5b6adb9381dcc4de6c1061df5184726f76ec8d7,.cache/deskpet-audit/render-screenshots/bangdream_033_birthday_2022.png,,,2026-06-14T19:21:20.573Z,1349
bangdream_033_dream_festival_3_ur,033_dream_festival_3_ur,033,佐藤 益木,dream_festival_3_ur,半身 / 梦祭立绘,cubism2,src/vendor/deskpet/bangdream-models/033_dream_festival_3_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,70934,0.310026,0,27,439,436,440,410,52,34,344,430,0.766563,1.27907,0.953488,52,43,7,0,good,2,2097152,8b6a40ed925534939574fe5ed6d2df8eeb695e475b5aa024ad960c8c004cf603,.cache/deskpet-audit/render-screenshots/bangdream_033_dream_festival_3_ur.png,,,2026-06-14T19:21:21.922Z,2571
bangdream_033_live_event_142_ssr,033_live_event_142_ssr,033,佐藤 益木,live_event_142_ssr,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/033_live_event_142_ssr/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,71074,0.310638,0,26,439,436,440,411,52,34,344,430,0.764698,1.27907,0.955814,52,43,8,0,good,2,2097152,a5b93c2f9bd4105bbb07df32bd4d321824f7e62cc7ebfac48a8cb9e779b94fc8,.cache/deskpet-audit/render-screenshots/bangdream_033_live_event_142_ssr.png,,,2026-06-14T19:21:24.493Z,1429
bangdream_033_live_event_187_sr,033_live_event_187_sr,033,佐藤 益木,live_event_187_sr,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/033_live_event_187_sr/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,73700,0.322115,0,24,439,436,440,413,52,34,344,430,0.760995,1.27907,0.960465,52,43,10,0,good,2,2097152,5a300d00b70ff534cc922f2f9db1fcf04f4fd1ea7b43ed0e78a37f63aff07f48,.cache/deskpet-audit/render-screenshots/bangdream_033_live_event_187_sr.png,,,2026-06-14T19:21:25.921Z,1417
bangdream_034_casual-2023,034_casual-2023,034,鳰原 令王那,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/034_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,71409,0.312102,0,52,439,436,440,385,52,34,344,430,0.779787,1.27907,0.895349,52,43,0,0,good,2,2097152,c5c901789ba99ce36df7cb33363a82616f81d7ba4292f087dc151837ed409a45,.cache/deskpet-audit/render-screenshots/bangdream_034_casual-2023.png,,,2026-06-14T19:21:27.339Z,1249
bangdream_034_dream_festival_4_ur,034_dream_festival_4_ur,034,鳰原 令王那,dream_festival_4_ur,半身 / 梦祭立绘,cubism2,src/vendor/deskpet/bangdream-models/034_dream_festival_4_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,77156,0.33722,0,53,439,436,440,384,52,34,344,430,0.779782,1.27907,0.893023,52,43,0,0,good,2,2097152,3c2fcb500e70ada62fcf688bd8270a67326bf338d5a63561fa91a80302ed65aa,.cache/deskpet-audit/render-screenshots/bangdream_034_dream_festival_4_ur.png,,,2026-06-14T19:21:28.587Z,1586
bangdream_034_kirameki_festival,034_kirameki_festival,034,鳰原 令王那,kirameki_festival,半身 / 辉彩祭立绘,cubism2,src/vendor/deskpet/bangdream-models/034_kirameki_festival/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,72302,0.316005,0,53,439,436,440,384,52,34,344,430,0.779782,1.27907,0.893023,52,43,0,0,good,2,2097152,3da0daf70da53370d3850db4c3f49ec22539065c7ecda27dd1fca866d6899feb,.cache/deskpet-audit/render-screenshots/bangdream_034_kirameki_festival.png,,,2026-06-14T19:21:30.174Z,1532
bangdream_034_live_event_308_ur,034_live_event_308_ur,034,鳰原 令王那,live_event_308_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/034_live_event_308_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,87758,0.383558,0,44,439,436,440,393,52,34,344,430,0.779829,1.27907,0.913953,52,43,0,0,good,3,3145728,fbad0cd1becc2ed7055cd0f5066862329c358bd21d5311cfa7405b859981abc2,.cache/deskpet-audit/render-screenshots/bangdream_034_live_event_308_ur.png,,,2026-06-14T19:21:31.705Z,1871
bangdream_035_casual-2023,035_casual-2023,035,珠手 知由,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/035_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,66259,0.289594,0,65,439,436,440,372,52,34,344,430,0.779717,1.27907,0.865116,52,43,0,0,good,2,2097152,c26d1b206331f89be930bdcb32104784e0f7e963a48474a601eed01852465628,.cache/deskpet-audit/render-screenshots/bangdream_035_casual-2023.png,,,2026-06-14T19:21:33.576Z,1361
bangdream_035_kirameki_festival,035_kirameki_festival,035,珠手 知由,kirameki_festival,半身 / 辉彩祭立绘,cubism2,src/vendor/deskpet/bangdream-models/035_kirameki_festival/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,66367,0.290066,0,65,439,436,440,372,52,34,344,430,0.779717,1.27907,0.865116,52,43,0,0,good,2,2097152,05a3eb052d07a73f745760e20938428a329deb4cc62261e4de4a4fc846fba55a,.cache/deskpet-audit/render-screenshots/bangdream_035_kirameki_festival.png,,,2026-06-14T19:21:34.937Z,1635
bangdream_035_live_event_187_ssr,035_live_event_187_ssr,035,珠手 知由,live_event_187_ssr,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/035_live_event_187_ssr/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62572,0.273479,0,87,439,436,440,350,52,34,344,430,0.779584,1.27907,0.813953,52,43,0,0,good,2,2097152,bee51b617482d639f88413f005bb66b7fafe10ec7e2c951983b1e235e3553e51,.cache/deskpet-audit/render-screenshots/bangdream_035_live_event_187_ssr.png,,,2026-06-14T19:21:36.573Z,1515
bangdream_035_school_winter,035_school_winter,035,珠手 知由,school_winter,半身 / 冬装立绘,cubism2,src/vendor/deskpet/bangdream-models/035_school_winter/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,66050,0.28868,0,65,439,436,440,372,52,34,344,430,0.779717,1.27907,0.865116,52,43,0,0,good,2,2097152,663ebbe38f8f7c4a28f5d77a47ed218149187993edec4c2d5e1e8db4c2bca047,.cache/deskpet-audit/render-screenshots/bangdream_035_school_winter.png,,,2026-06-14T19:21:38.088Z,1249
bangdream_036_casual-2023,036_casual-2023,036,高松 灯,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/036_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,58684,0.256486,0,69,439,436,440,368,52,34,344,430,0.779694,1.27907,0.855814,52,43,0,0,good,2,2097152,2494c8b7db099ad6c8567acb27e86d1ebc2b540c60555882f191de1739ad8552,.cache/deskpet-audit/render-screenshots/bangdream_036_casual-2023.png,,,2026-06-14T19:21:39.337Z,1468
bangdream_036_live_default,036_live_default,036,高松 灯,live_default,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/036_live_default/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,61551,0.269017,0,69,439,436,440,368,52,34,344,430,0.779694,1.27907,0.855814,52,43,0,0,good,2,2097152,2ed06b5d3b8121b98cb6debfcbe98f2b8a00d4e886db52c5d81a570cada94f4e,.cache/deskpet-audit/render-screenshots/bangdream_036_live_default.png,,,2026-06-14T19:21:40.804Z,1433
bangdream_036_live_event_289_ur,036_live_event_289_ur,036,高松 灯,live_event_289_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/036_live_event_289_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65721,0.287242,0,69,439,436,440,368,52,34,344,430,0.779694,1.27907,0.855814,52,43,0,0,good,2,2097152,4b7949faba024d1a0cc90310b0d6a99f844249cabfb9804b5ed339d44bb7d210,.cache/deskpet-audit/render-screenshots/bangdream_036_live_event_289_ur.png,,,2026-06-14T19:21:42.238Z,2137
bangdream_036_live_event_307_ssr,036_live_event_307_ssr,036,高松 灯,live_event_307_ssr,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/036_live_event_307_ssr/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,60634,0.265009,0,69,439,436,440,368,52,34,344,430,0.779694,1.27907,0.855814,52,43,0,0,good,2,2097152,ee048a53bc6454cec379b0ba968b18fd229abf841118b8284bc8f39a55ac2ef8,.cache/deskpet-audit/render-screenshots/bangdream_036_live_event_307_ssr.png,,,2026-06-14T19:21:44.375Z,1681
bangdream_037_collabo_a_ur,037_collabo_a_ur,037,千早 爱音,collabo_a_ur,半身 / 联动立绘,cubism2,src/vendor/deskpet/bangdream-models/037_collabo_a_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,71471,0.312373,0,56,439,436,440,381,52,34,344,430,0.779766,1.27907,0.886047,52,43,0,0,good,2,2097152,238002b6ab8854a90807585bff537c0ec0455d19fe25344d0de0e148e9559c5c,.cache/deskpet-audit/render-screenshots/bangdream_037_collabo_a_ur.png,,,2026-06-14T19:21:46.056Z,1465
bangdream_037_live_event_253_ur,037_live_event_253_ur,037,千早 爱音,live_event_253_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/037_live_event_253_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,64361,0.281298,0,56,439,436,440,381,52,34,344,430,0.779766,1.27907,0.886047,52,43,0,0,good,2,2097152,5d265ce7eb7b7bd90eea5d23aae3bb36084bf985ff293f95462366af231284fd,.cache/deskpet-audit/render-screenshots/bangdream_037_live_event_253_ur.png,,,2026-06-14T19:21:47.521Z,2069
bangdream_037_live_event_307_ur,037_live_event_307_ur,037,千早 爱音,live_event_307_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/037_live_event_307_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,67282,0.294065,0,56,439,436,440,381,52,34,344,430,0.779766,1.27907,0.886047,52,43,0,0,good,2,2097152,b282fc796f550b4c44ce6c669138d89f324898b6abf01c93c9657925c5c4ce9d,.cache/deskpet-audit/render-screenshots/bangdream_037_live_event_307_ur.png,,,2026-06-14T19:21:49.590Z,1463
bangdream_037_live_event_313_ur,037_live_event_313_ur,037,千早 爱音,live_event_313_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/037_live_event_313_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,71338,0.311792,0,56,439,436,440,381,52,34,344,430,0.779766,1.27907,0.886047,52,43,0,0,good,2,2097152,aede0d2af25371b780b67c7d6b43edd675c28e8721855b1a80c783ac1c19b37e,.cache/deskpet-audit/render-screenshots/bangdream_037_live_event_313_ur.png,,,2026-06-14T19:21:51.053Z,1786
bangdream_038_collabo_a_ur,038_collabo_a_ur,038,要 乐奈,collabo_a_ur,半身 / 联动立绘,cubism2,src/vendor/deskpet/bangdream-models/038_collabo_a_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65372,0.285717,0,70,439,436,440,367,52,34,344,430,0.779688,1.27907,0.853488,52,43,0,0,good,2,2097152,10f5977eb8675f201e69a3ff41944684ad05d60ee879778ba440ce91e0c2d569,.cache/deskpet-audit/render-screenshots/bangdream_038_collabo_a_ur.png,,,2026-06-14T19:21:52.840Z,1429
bangdream_038_dream_festival_3_ur,038_dream_festival_3_ur,038,要 乐奈,dream_festival_3_ur,半身 / 梦祭立绘,cubism2,src/vendor/deskpet/bangdream-models/038_dream_festival_3_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65880,0.287937,0,78,439,436,440,359,52,34,344,430,0.77964,1.27907,0.834884,52,43,0,0,good,2,2097152,1c9ab2abac7574a8874a4bb3fd380e7f079e582df2604acb2eece9a4249f02a5,.cache/deskpet-audit/render-screenshots/bangdream_038_dream_festival_3_ur.png,,,2026-06-14T19:21:54.269Z,1685
bangdream_038_live_event_286_ur,038_live_event_286_ur,038,要 乐奈,live_event_286_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/038_live_event_286_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,67239,0.293877,0,64,439,436,440,373,52,34,344,430,0.779722,1.27907,0.867442,52,43,0,0,good,2,2097152,8632e3c586f6478ba6786bdd66293cfa98deff1a039cb22ac978d669b2642001,.cache/deskpet-audit/render-screenshots/bangdream_038_live_event_286_ur.png,,,2026-06-14T19:21:55.955Z,1836
