resource_key,resource_key_strategy,model_key,local_code,upstream_code,variant,costume_key,family,character_name_zh,character_name_ja,band,row_kind,is_current_pool,is_covered_candidate,is_union_reference,gist_selection_proxy_bucket,gist_selection_proxy_score,gist_content_safety_hint,bestdori_available_servers,bestdori_preferred_server,tagger_visual_evidence_status,tagger_visual_evidence_count,tagger_visual_evidence_primary_url,tagger_visual_evidence_primary_sha256,download_status,conversion_status,validate_status,render_status,render_complete_person_decision,render_complete_person_reason,render_nonblank_ratio,render_bounds_width,render_bounds_height,render_bounds_inside_ratio,render_image_sha256_primary,render_image_sha256_desktop,render_image_sha256_mobile,tagger_model_id,tagger_model_revision,rating_signal_source,rating_score_general,rating_score_sensitive,rating_score_questionable,rating_score_explicit,rating_predicted_label,rating_confidence,rating_margin,llm_review_status,llm_review_reason,needs_llm_review,llm_review_label,needs_human_review,human_review_label,final_content_rating,content_policy_decision,eligible_for_default_pool,eligible_for_sensitive_easter_egg_pool,exclusion_reason,evidence_refs
bangdream_025_precious_summer,local_code_variant,025_precious_summer,025,025,precious_summer,025_precious_summer,other,白金燐子,白金 燐子,Roselia,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/025_precious_summer_rip/texture_00.png,d3e3b3580533ea6b7ef38d30558a0649a7cc3d42b9daf3af091692398aadd5dc,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.004149950575083494,0.9926659464836121,0.0017533553764224052,0.00031936491723172367,sensitive,0.9926659464836121,0.9885159959085286,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2659""]"
bangdream_025_school_summer,local_code_variant,025_school_summer,025,025,school_summer,025_school_summer,school,白金燐子,白金 燐子,Roselia,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/025_school_summer_rip/texture_00.png,4e5bdab7106fe788e987cec640f544097011c442ab651398f025151714b33e3b,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0071809738874435425,0.9847379922866821,0.0017567547038197517,0.00021385085710790008,sensitive,0.9847379922866821,0.9775570183992386,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2660""]"
bangdream_025_school_winter,local_code_variant,025_school_winter,025,025,school_winter,025_school_winter,school,白金燐子,白金 燐子,Roselia,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/025_school_winter_rip/texture_00.png,167397302e27f6d2f7f40f3430df5bd725f84d58f62ce63b4b05dae523ba436f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.6392465233802795,0.38676920533180237,0.0012560214381664991,6.414877134375274e-05,general,0.6392465233802795,0.2524773180484772,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2661""]"
bangdream_025_school_winter_v3,local_code_variant,025_school_winter_v3,025,025,school_winter_v3,025_school_winter_v3,school,白金燐子,白金 燐子,Roselia,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/025_school_winter_v3_rip/texture_00.png,c732474a557a6e07edbf65b600b64f9607116f3960afc7ef35ff43728cb8937a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7123764753341675,0.31796568632125854,0.0011473075719550252,5.6570333981653675e-05,general,0.7123764753341675,0.39441078901290894,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2662""]"
bangdream_025_special_5th,local_code_variant,025_special_5th,025,025,special_5th,025_special_5th,special_5th,白金燐子,白金 燐子,Roselia,covered_candidate,False,True,True,A,85,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/025_special_5th_rip/texture_00.png,2845476e4fef7d8801f2b7d9d4168fad4bb1dfcd52e1187dc8b1fd522a51a523,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.6467193961143494,0.3612523078918457,0.0009465552284382284,0.00011280179023742676,general,0.6467193961143494,0.28546708822250366,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2663""]"
bangdream_025_swim_swit,local_code_variant,025_swim_swit,025,025,swim_swit,025_swim_swit,other,白金燐子,白金 燐子,Roselia,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/025_swim_swit_rip/texture_00.png,1a2c5059dc4d31745bbbc4a2e6271608bda28f5fba1d94e19b3e6eeb3db500f1,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0006522552575916052,0.9945684671401978,0.0054789939895272255,0.00028239647508598864,sensitive,0.9945684671401978,0.9890894731506705,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2664""]"
bangdream_025_swimsuit-2023,local_code_variant,025_swimsuit-2023,025,025,swimsuit-2023,025_swimsuit-2023,swimsuit,白金燐子,白金 燐子,Roselia,covered_candidate,False,True,True,B,82,sensitive_review_hint,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/025_general_rip/texture_00.png,6bed1099d4a27314c3650002121be7ed6e02cb82f5196c9c95fa6f26b4380fed,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9184990525245667,0.10299583524465561,0.0003505152417346835,8.355864702025428e-05,general,0.9184990525245667,0.815503217279911,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2665""]"
bangdream_026_2021af,local_code_variant,026_2021af,026,026,2021af,026_2021af,other,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_2021af_rip/texture_00.png,69b673f6a423e9481fd411d796f58fab019e29d0b2f0360ef7f430a85e138f1e,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9788517951965332,0.02466619573533535,0.000367118715075776,5.889504973310977e-05,general,0.9788517951965332,0.9541855994611979,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2666""]"
bangdream_026_2022_furisode,local_code_variant,026_2022_furisode,026,026,2022_furisode,026_2022_furisode,furisode,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,85,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_2022_furisode_rip/texture_00.png,fa09b023c6687b4f451469e77172b2b2e83ef8f23d89c5aad5030039c140c0ff,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9619430303573608,0.04137524217367172,0.0003742859116755426,3.4567663533380255e-05,general,0.9619430303573608,0.9205677881836891,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2667""]"
bangdream_026_2024_furisode,local_code_variant,026_2024_furisode,026,026,2024_furisode,026_2024_furisode,furisode,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,83,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_general_rip/texture_00.png,3dbd76568a04bdba934fcc982c30ee5a10de151fe008b27dc0862b36c8b7738f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8862559199333191,0.1256386935710907,0.0006642646621912718,5.48740936210379e-05,general,0.8862559199333191,0.7606172263622284,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2668""]"
bangdream_026_birthday_2021,local_code_variant,026_birthday_2021,026,026,birthday_2021,026_birthday_2021,birthday,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_birthday_2021_rip/texture_00.png,8b986cc596186747b4b239117edd0d1d3a07f4df46a1f13cf34ad435103317a1,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9868611693382263,0.013062089681625366,0.0009435730171389878,0.00014687470684293658,general,0.9868611693382263,0.973799079656601,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2669""]"
bangdream_026_birthday_2022,local_code_variant,026_birthday_2022,026,026,birthday_2022,026_birthday_2022,birthday,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_birthday_2022_rip/texture_00.png,3392ab7fbb7c2e51ba1eab43f0dae4604e7fd83dbf8ca011f15b4aed55c917f5,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.01163253840059042,0.9877265095710754,0.0009918451542034745,0.00016086101823020726,sensitive,0.9877265095710754,0.976093971170485,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2670""]"
bangdream_026_casual,local_code_variant,026_casual,026,026,casual,026_casual,casual,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_casual_rip/texture_00.png,44612ab8ab25ea5e74bc3f5ac49d09a5fe69cdbf97f4fbc44de3635bba0378e2,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7065656781196594,0.3475222587585449,0.001071130158379674,0.00017284047498833388,general,0.7065656781196594,0.3590434193611145,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2671""]"
bangdream_026_casual_summer,local_code_variant,026_casual_summer,026,026,casual_summer,026_casual_summer,casual,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_casual_summer_rip/texture_00.png,65fb964a0ad28b952103515f9d3459703eab9c85ec33e4b2cd1454afe5c29b5c,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.981230616569519,0.024288082495331764,0.0005181708256714046,8.551831706427038e-05,general,0.981230616569519,0.9569425340741873,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2672""]"
bangdream_026_casual_summer-2023,local_code_variant,026_casual_summer-2023,026,026,casual_summer-2023,026_casual_summer-2023,casual,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,93,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_casual_summer-2023_rip/texture_00.png,2c9be829746b86e5e1284e9289fb6d6c0cfd89fa1a014228e83612e1f094d155,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8997493386268616,0.11278985440731049,0.0006307007279247046,5.014434646000154e-05,general,0.8997493386268616,0.7869594842195511,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2673""]"
bangdream_026_casual_winter,local_code_variant,026_casual_winter,026,026,casual_winter,026_casual_winter,casual,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_casual_winter_rip/texture_00.png,a0ff8182ac32c9d756e8fbbf6d5dc1dff334e8d0692074b3ab981c17bc0ddfd4,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9803604483604431,0.019537905231118202,0.0009385411394760013,8.161694131558761e-05,general,0.9803604483604431,0.9608225431293249,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2674""]"
bangdream_026_casual_winter-2023,local_code_variant,026_casual_winter-2023,026,026,casual_winter-2023,026_casual_winter-2023,casual,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,93,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_general_rip/texture_00.png,3dbd76568a04bdba934fcc982c30ee5a10de151fe008b27dc0862b36c8b7738f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8862559199333191,0.1256386935710907,0.0006642646621912718,5.48740936210379e-05,general,0.8862559199333191,0.7606172263622284,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2675""]"
bangdream_026_collabo_d_3_ur,local_code_variant,026_collabo_d_3_ur,026,026,collabo_d_3_ur,026_collabo_d_3_ur,collabo,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,69,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_collabo_d_3_ur_rip/texture_00.png,726704bbb9936fa79a7c7302b77b98dd006894ae9b5cc15ee5d5f357be080d04,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9796878695487976,0.020531686022877693,0.0004210419429000467,7.084968819981441e-05,general,0.9796878695487976,0.9591561835259199,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2677""]"
bangdream_026_collabo_ur,local_code_variant,026_collabo_ur,026,026,collabo_ur,bili_026_collabo_ur,collabo,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,63,manual_review_required,"[""cn""]",cn,ready,2,https://bestdori.com/assets/cn/live2d/chara/bili_026_collabo_ur_rip/texture_00.png,6c3b056caeff2a63c7cb36744b10e123abb7019f4eeb33c15f1c1b5601eb5397,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.888780951499939,0.10375706851482391,0.000556370650883764,7.218505197670311e-05,general,0.888780951499939,0.785023882985115,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-3341""]"
bangdream_026_dream_festival_2,local_code_variant,026_dream_festival_2,026,026,dream_festival_2,026_dream_festival_2,dream_festival,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_dream_festival_2_rip/texture_00.png,1e29c4b2c1a8822009c1e7c6afd8169c156ecb707906147327438e81d065e740,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9875946044921875,0.014256621710956097,0.0003634254389908165,7.178711530286819e-05,general,0.9875946044921875,0.9733379827812314,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2678""]"
bangdream_026_dream_festival_3_ur,local_code_variant,026_dream_festival_3_ur,026,026,dream_festival_3_ur,026_dream_festival_3_ur,dream_festival,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_dream_festival_3_ur_rip/texture_00.png,331fef554696d88e222151743c708c19016da610d30eca43cdb7de7e608a9743,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7249114513397217,0.2655658721923828,0.0009808284230530262,0.00018758338410407305,general,0.7249114513397217,0.45934557914733887,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2679""]"
bangdream_026_dream_festival_4_ur,local_code_variant,026_dream_festival_4_ur,026,026,dream_festival_4_ur,026_dream_festival_4_ur,dream_festival,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_dream_festival_4_ur_rip/texture_00.png,b40def1746692a1e9653dcada04a95a897748474cf22e6d9c43c213a309f121d,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.884038507938385,0.10797061026096344,0.0008227755315601826,8.651077951071784e-05,general,0.884038507938385,0.7760678976774216,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2680""]"
bangdream_026_event_119_story_01,local_code_variant,026_event_119_story_01,026,026,event_119_story_01,026_event_119_story_01,event_story,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_event_119_story_01_rip/texture_00.png,72b87ae32d52dbf850402d5a813d72814f58747a8abdf7a9411e757e0d874809,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.013894072733819485,0.9897996187210083,0.0009800614789128304,0.00010786014900077134,sensitive,0.9897996187210083,0.9759055459871888,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2681""]"
bangdream_026_event_132_story_01,local_code_variant,026_event_132_story_01,026,026,event_132_story_01,026_event_132_story_01,event_story,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_event_132_story_01_rip/texture_00.png,d076a3485a10df6f46daaf89add04f77860258f81615ab5e414b9a3345db11a2,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.836418867111206,0.18621701002120972,0.0006444151513278484,0.00014591279614251107,general,0.836418867111206,0.6502018570899963,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2682""]"
bangdream_026_event_194_story_01,local_code_variant,026_event_194_story_01,026,026,event_194_story_01,026_event_194_story_01,event_story,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_event_194_story_01_rip/texture_00.png,fed9b6cf0334327265fec2ea6ae0b6b0b51cf382fb551156f29baa7f5daf2239,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.002137405565008521,0.5656995177268982,0.5194904804229736,0.004582017194479704,sensitive,0.5656995177268982,0.04620903730392456,completed,low_confidence_direct_rating threshold=0.20,False,questionable,True,,questionable,quarantine,False,False,questionable content rating,"[""raw-gist-candidate-2683"", ""llm-review-bangdream_026_event_194_story_01""]"
bangdream_026_event_203_story_01,local_code_variant,026_event_203_story_01,026,026,event_203_story_01,026_event_203_story_01,event_story,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_event_203_story_01_rip/texture_00.png,a8d4db93442617aff92ceb036a8e19d94af7540eab06910c3c726562ce454fad,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9410534501075745,0.07963377982378006,0.0016123787499964237,0.00012430784408934414,general,0.9410534501075745,0.8614196702837944,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2684""]"
bangdream_026_event_203_story_02,local_code_variant,026_event_203_story_02,026,026,event_203_story_02,026_event_203_story_02,event_story,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_event_203_story_02_rip/texture_00.png,7570220fe4283e9288034a199e0f8de8e91de5ca643379176586513961f49e66,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.4813738763332367,0.5468912124633789,0.0013736796099692583,0.00022479199105873704,sensitive,0.5468912124633789,0.06551733613014221,completed,low_confidence_direct_rating threshold=0.20,False,sensitive,True,,unknown,pending,False,False,LLM review inconclusive: label=sensitive confidence=0.62,"[""raw-gist-candidate-2685"", ""llm-review-bangdream_026_event_203_story_02""]"
bangdream_026_event_266_story_01,local_code_variant,026_event_266_story_01,026,026,event_266_story_01,026_event_266_story_01,event_story,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,58,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_event_266_story_01_rip/texture_00.png,bf2b223b82459c94dced460ae51ceda95650b55cc62771e4e63d9244903be796,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9663373231887817,0.0374877005815506,0.000813226739410311,9.102745389100164e-05,general,0.9663373231887817,0.9288496226072311,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2686""]"
bangdream_026_event_272_story_01,local_code_variant,026_event_272_story_01,026,026,event_272_story_01,026_event_272_story_01,event_story,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,58,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_general_rip/texture_00.png,3dbd76568a04bdba934fcc982c30ee5a10de151fe008b27dc0862b36c8b7738f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8862559199333191,0.1256386935710907,0.0006642646621912718,5.48740936210379e-05,general,0.8862559199333191,0.7606172263622284,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2687""]"
bangdream_026_live_default,local_code_variant,026_live_default,026,026,live_default,026_live_default,live_default,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,A,90,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_default_rip/texture_00.png,384b96fade59b7b9db451a53af6b368447a7cacd0fe17c989db53f31351c9f45,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.015122330747544765,0.9847496747970581,0.00104794860817492,0.00022934067237656564,sensitive,0.9847496747970581,0.9696273440495133,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2689""]"
bangdream_026_live_event_111_ssr,local_code_variant,026_live_event_111_ssr,026,026,live_event_111_ssr,026_live_event_111_ssr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_111_ssr_rip/texture_00.png,2d85c135495a7692fe3a847007d86e4e7cac20cea45c89eea183607ab8a14a48,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.2953101396560669,0.726105809211731,0.0011002760147675872,0.00019634921045508236,sensitive,0.726105809211731,0.43079566955566406,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2690""]"
bangdream_026_live_event_120_r,local_code_variant,026_live_event_120_r,026,026,live_event_120_r,026_live_event_120_r,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,67,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_120_r_rip/texture_00.png,5ddc75c0125839c0b41a796cca86a7a6853f1b03a648b4ad2e52ccdf845ef3a5,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0026627671904861927,0.9963963627815247,0.0007476673927158117,7.442808419000357e-05,sensitive,0.9963963627815247,0.9937335955910385,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2691""]"
